IE_XML_ID;IE_NAME;CP_QUANTITY;CV_PRICE_1
12818;ANLI YG-8U;0;0.00
12816;ANLI YG-5U;0;0.00
12815;ANLI UF-30W/B;0;0.00
12809;ANLI YG-8V;0;0.00
12807;ANLI YG-5V;0;0.00
12806;ANLI YG-3V;0;0.00
12801;ANLI MSA-3;0;0.00
12800;ANLI MA-21;0;0.00
12798;ANLI MSA-2;0;0.00
12797;ANLI AF-11C;0;0.00
12796;ANLI FM-3Y;0;0.00
12795;ANLI MSA-1;0;0.00
11368;ПАРУС АСД-UHF-5PL;0;0.00
11367;ПАРУС АСД-VHF-5PL;0;0.00
17244;Alinco ERW-17;0;3400.00
17243;Alinco ERW-15 USB;0;2800.00
17240;Alinco ERW-14;0;5200.00
17246;Alinco EBP-88H;0;2500.00
17245;Alinco EBP-64;0;4000.00
17247;Alinco EBP-101;0;2500.00
9929;Motorola PMLN5731;0;0.00
9928;Motorola PMLN6635;0;7548.85
9927;Motorola PMLN5732;0;3183.25
9926;Motorola PMLN5733;0;2273.75
9925;Motorola PMLN5727;0;2782.16
9924;Motorola PMPN4006;0;0.00
9921;Motorola PMLN5196;0;6275.55
9920;Motorola PMLN5188;0;6009.07
9919;Motorola PMNN4440;0;0.00
9918;Motorola PMLN6533;0;2000.90
9917;Motorola PMLN6541;0;8094.55
9916;Motorola PMLN6542;0;2273.75
9915;Motorola PMLN7089;0;11823.50
9914;Motorola PMLN6598;0;40927.50
9913;Motorola PMLN5192;0;4047.28
9912;Motorola PMNN4251;0;4092.75
9911;Motorola PMNN4258;0;7094.10
9910;Motorola PMNN4450;0;0.00
9909;Motorola NNTN4497;0;0.00
9908;Motorola NNTN4970;0;0.00
9907;Motorola NNTN4851;0;5275.10
9906;Motorola PMNN4254;0;3183.25
9905;Motorola PMNN4253;0;5457.00
9745;АРГУТ SMP-01;0;1880.00
8762;Vector HT-44-3;0;0.00
8761;Vector HT-44-2;0;0.00
8760;Vector HS-44C;0;26.52
8163;Аргут ОРК-1;0;3000.00
8071;Аргут НМ-21;0;2207.00
8070;Аргут НМ-11 VOX;0;0.00
8069;Аргут НМ-11;0;1308.00
8068;АРГУТ ТШ-1;0;4495.00
8067;Чехол АРГУТ А-54;0;0.00
8066;Чехол АРГУТ А-53;0;0.00
8065;Чехол АРГУТ А-41 new;0;0.00
8064;Чехол АРГУТ А-45;0;0.00
8063;Чехол АРГУТ А-44;0;0.00
8062;Чехол АРГУТ А-43;0;0.00
8061;Чехол АРГУТ А-25;0;0.00
8060;Чехол АРГУТ А-24 new;0;0.00
8059;Чехол АРГУТ А-23 new;0;0.00
7992;AjetRays EMP-808;0;0.00
7990;AjetRays EMP-806;0;0.00
7989;AjetRays EMP-803;0;0.00
7988;AjetRays AJ-KQ08 к AJ-144/150;0;0.00
7987;AjetRays AJ-KQ08;0;0.00
7986;AjetRays AJ-HK05 (HK-05) к AJ-144/150;0;0.00
7985;AjetRays AJ-HK05 (HK-05);0;0.00
7984;AjetRays AJ-EG13;0;0.00
7983;AjetRays AJ-EG10;0;0.00
7972;AjetRays AJ-EG06;0;0.00
7971;AjetRays AJ-EG05;0;0.00
7970;AjetRays AJ-EG01;0;0.00
7969;AjetRays AJ-EB04;0;0.00
7775;Аргут НМ-10;0;0.00
7278;Vostok PC(USB);0;0.00
7277;Vostok UHF(f) - SMA(m);0;0.00
7276;Vostok UHF(f) - SMA(f);0;0.00
7275;Vostok AL-101L(female);0;0.00
7274;Vostok AL-101L(male);0;0.00
7273;Vostok SM-101;0;0.00
7272;Vostok BE-101;0;2025.00
7271;Vostok CL-31;0;0.00
7270;Vostok CL-201;0;0.00
7269;Vostok CL-101;0;0.00
7268;Vostok CL-55;0;0.00
7267;Vostok CL-54;0;0.00
7266;Vostok CL-51;0;0.00
7265;Vostok AL-31;0;0.00
7264;Vostok AL-201;0;0.00
7263;Vostok AL-101;0;0.00
7262;Vostok AL-55;0;0.00
7261;Vostok AL-54;0;0.00
7260;Vostok AL-51;0;0.00
7259;Vostok ВС-31;0;1650.00
7258;Vostok ВС-201+AC-201;0;0.00
7257;Vostok ВС-101+AC-101;0;2325.00
7256;Vostok BC-55+AC-55;0;1800.00
7255;Vostok BC-54;0;0.00
7254;Vostok ВС-51;0;0.00
7253;Vostok BP-31H;0;1275.00
7252;Vostok BP-201;0;0.00
7251;Vostok BP-101;0;2100.00
7250;Vostok BP-55;0;2025.00
7249;Vostok BP-54;0;0.00
7248;Vostok BP-51;0;0.00
6152;Бизон KP15;0;60.00
6149;Бизон PW9000;0;30.00
6148;Бизон PR01;0;47.00
6147;Бизон A2UV;0;15.00
6146;Бизон CH6;0;450.00
6145;Бизон KH85;0;44.00
6140;Бизон KL45;0;33.00
6139;Бизон KB16;0;44.00
6138;Бизон KB 23;0;0.00
6137;Бизон KB26;0;55.00
5986;Lira A-SMAM-US;0;0.00
5853;Lira Clip-110;0;0.00
5852;Lira Clip-210;0;0.00
5851;Lira Clip-312;0;0.00
5850;Lira CH-110;0;0.00
5849;Lira CH-210;0;0.00
5848;Lira CH-312;0;0.00
5847;Lira B110P;0;0.00
5846;Lira B210P;0;0.00
5845;Lira B312P;0;0.00
5841;Lira ТP-M;0;0.00
5840;Lira HS-BE-M;0;0.00
5839;Lira HS-CC-M;0;0.00
5838;Lira PR-COM-M;0;0.00
5837;Lira Clip-280;0;0.00
5836;Lira CH-280;0;0.00
5835;Lira B280P;0;0.00
5833;Lira Clip-510;0;0.00
5832;Lira CH-510;0;0.00
5830;Lira A-SMAF-UL;0;0.00
5822;Lira B-510H;0;0.00
5812;Lira ТP-K;0;0.00
5811;Lira HS-CC-K;0;0.00
5810;Lira HS-BE-K;0;0.00
5809;Lira PR-COM-K;0;0.00
5808;Lira Clip-580;0;0.00
5806;Lira CH-580;0;0.00
5805;Lira A-SMAF-UVL;0;0.00
5804;Lira B-580P;0;0.00
5244;Hytera BC00004;0;0.00
5243;Hytera PC43;0;39.00
5240;Hytera BC00008;0;51.00
5239;Hytera PC45;0;33.00
5238;Hytera BC00009;0;0.00
5236;Hytera BL1103;0;0.00
5235;Hytera BL1401;0;102.00
5234;Hytera BL1809;0;123.00
5233;Hytera ESN14;0;0.00
5232;Hytera EHN20;0;0.00
5231;Hytera EHN21;0;45.00
5230;Hytera EAN22;0;56.00
5229;Hytera ACN-02;0;34.00
5228;Hytera EAN19;0;140.00
5227;Hytera EAN21;0;62.00
5225;Hytera EWN07;0;0.00
5224;Hytera EWN08;0;0.00
5222;Hytera EHW02;0;114.00
5221;Hytera POA47;0;108.00
5220;Hytera LCY005;0;49.00
5219;Hytera BL1807-Ex;0;223.00
5218;Hytera SM18N4-Ex;0;127.00
5217;Hytera PC38;0;33.00
5216;Hytera BC00006;0;51.00
5212;Hytera POA53;0;22.00
5176;Hytera MCA10;0;337.00
5175;Hytera MCA05-X;0;1206.00
5174;Hytera CH10L15;0;0.00
5173;Hytera CH04L01;0;0.00
5171;Hytera NCN009;0;127.00
5160;Hytera POA42;0;922.00
5159;Hytera EWN09;0;1076.00
5158;Hytera EAN18;0;41.00
5157;Hytera EAN17;0;41.00
4929;Hytera EH-02;0;13.00
4928;Hytera EH-01;0;12.00
4927;Hytera ES-02;0;22.00
4926;Hytera ES-01;0;0.00
4925;Hytera EAN23;0;42.00
4924;Hytera EHN17;0;33.00
4923;Hytera EHN16;0;31.00
4922;Hytera ESN12;0;28.00
4921;Hytera SM18N2;0;72.00
4920;Hytera BL2503;0;82.00
4919;Hytera BL2006;0;0.00
4918;Hytera PS2004;0;15.00
4917;Hytera POA38;0;21.00
4805;Hytera PV3001;0;1530.00
4749;Hytera BRK20;0;0.00
4748;Hytera MCA08;0;306.00
4747;Hytera MCA05;0;1388.00
4746;Hytera MCA06;0;0.00
4745;Hytera CH10A06;0;49.00
4744;Hytera CH10A07;0;25.00
4743;Hytera LCY006;0;31.00
4742;Hytera LCY003;0;31.00
4741;Hytera BC19;0;0.00
4740;Hytera AN0155H04;0;0.00
4739;Hytera AN0155H02;0;0.00
4738;Hytera AN0435H04;0;0.00
4737;Hytera AN0167H03;0;0.00
4736;Hytera AN0153H04;0;0.00
4735;Hytera AN0141H03;0;0.00
4638;Hytera BH1801;0;0.00
4637;Hytera BL2102;0;0.00
4636;Hytera BL1703;0;0.00
4635;Hytera TC700 ПО;0;0.00
4634;Hytera MCA03;0;0.00
4633;Hytera BC09;0;0.00
4632;Hytera BC08;0;0.00
4631;Hytera RO04;0;0.00
4630;Hytera NCN002;0;0.00
4629;Hytera LCBN42;0;0.00
4628;Hytera LCBN41;0;0.00
4626;Hytera EWM03;0;0.00
4625;Hytera CH10L07;0;0.00
4624;Hytera TC580 ПО;0;0.00
4623;Hytera LCBN13;0;35.00
4616;Hytera ТС508 ПО;0;0.00
4615;Hytera PC26;0;0.00
4614;Hytera PC19;0;0.00
4613;Hytera RO03;0;0.00
4612;Hytera BC12;0;0.00
4611;Hytera NCN001;0;0.00
4610;Hytera LCYY02;0;0.00
4609;Hytera ESS08;0;0.00
4608;Hytera ESS07;0;0.00
4607;Hytera SM08M3;0;28.00
4606;Hytera EAM15;0;0.00
4605;Hytera EAM13;0;26.00
4604;Hytera EAM12;0;25.00
4603;Hytera ESM12;0;17.00
4602;Hytera EHM15;0;21.00
4601;Hytera PS7002;0;0.00
4600;Hytera CHV09;0;50.00
4599;Hytera PS1018;0;14.00
4598;Hytera CH10L19;0;0.00
4597;Hytera BL1301;0;0.00
4596;Hytera BL1719;0;0.00
4595;Hytera AN0400W01;0;0.00
4594;Hytera AN0136H02;0;0.00
4593;Hytera AN0455H02;0;0.00
4592;Hytera AN0425H01;0;0.00
4591;Hytera AN0160H11;0;0.00
4590;Hytera ТС320/TC518 ПО;0;0.00
4589;Hytera PC30;0;0.00
4588;Hytera BC16;0;0.00
4587;Hytera PCN003;0;0.00
4586;Hytera RO01;0;0.00
4585;Hytera BL1715;0;0.00
4584;Hytera EHS09;0;0.00
4583;Hytera EHS12;0;0.00
4582;Hytera CH05L01;0;0.00
4581;Hytera PS4001;0;0.00
4580;Hytera PV1001;0;0.00
4579;Hytera PS0601;0;0.00
4578;Hytera AN0460H10;0;0.00
4577;Hytera AN0433H01;0;0.00
4576;Hytera AN0410H20;0;0.00
4259;Ajetrays AJBP-144L;0;0.00
3960;Motorola GMLN1112;0;0.00
3959;Motorola GMLN1113;0;0.00
3958;Motorola GMLN1110;0;0.00
3957;Motorola GMLN1111;0;0.00
3956;Motorola NNTN5510;0;17189.55
3955;Motorola GMMN1111;0;0.00
3954;Motorola PMLN5151;0;0.00
3953;Motorola PMLN5152;0;0.00
3952;Motorola PMLN5154;0;0.00
3951;Motorola PMMN4055;0;0.00
3950;Motorola PMMN4056;0;0.00
3949;Motorola PMLN4470 N;0;0.00
3948;Motorola PMLN4421;0;0.00
3947;Motorola PMLN4471;0;0.00
3946;Motorola HLN9665;0;0.00
3945;Motorola HLN9689;0;0.00
3944;Motorola HLN9952;0;0.00
3943;Motorola WPLN4189;0;60481.75
3942;Motorola WPLN4194;0;90859.05
3941;Motorola MDHTN3001;0;0.00
3940;Motorola WPLN418;0;0.00
3939;Motorola EN1006;0;0.00
3938;Motorola EN1007;0;0.00
3937;Motorola EN1008;0;0.00
3936;Motorola EN1009;0;0.00
3935;Motorola HNN9008;0;3819.90
3934;Motorola HNN9009;0;4547.50
3933;Motorola HNN9010;0;0.00
3932;Motorola HNN9011;0;0.00
3931;Motorola HNN9012;0;0.00
3930;Motorola HNN9013;0;0.00
3929;Motorola HNN4001;0;0.00
3928;Motorola HNN4002;0;0.00
3927;Motorola HNN4003;0;0.00
3926;Motorola MDPMLN4519;0;0.00
3925;Motorola MDRMN4021;0;0.00
3924;Motorola MDRMN4029;0;0.00
3923;Motorola PMLN4605;0;1455.20
3922;Motorola MDPMLN4653;0;0.00
3921;Motorola ENMN4012;0;0.00
3920;Motorola MDRMN4018;0;0.00
3919;Motorola MDRMN4031;0;0.00
3918;Motorola MDPMMN4027;0;0.00
3917;Motorola MDPMMN4021;0;0.00
3916;Motorola MDRMN5037;0;0.00
3915;Motorola MDPMLN4556;0;0.00
3914;Motorola MDPMMN4009;0;0.00
3913;Motorola BDN6667;0;0.00
3912;Motorola HMN9727;0;0.00
3911;Motorola MDRMN4028;0;0.00
15543;Motorola PMKN4128A;0;4092.75
15460;Грифон G-3 АКБ;0;1642.00
15456;Грифон G-34 ЗБ;0;1824.00
15455;Грифон G-34 ЗУ;0;3101.00
15454;Грифон G-6 ЗУ;0;3101.00
15453;Грифон G-3 ЗУ;0;3101.00
15452;Аргут А-74 ЗУ;0;11858.00
15451;Аргут А-43/44/45 ЗУ АП;0;3010.00
15450;Аргут А-43/44/45 ЗУ;0;1824.00
15448;Аргут А-55 ЗУ;0;1824.00
15447;Аргут А-25 ЗУ;0;2189.00
15446;Аргут А-73 ЗУ;0;3466.00
15445;Аргут А-54/А-74/РК-301М ЗУ;0;3466.00
15443;Аргут А-24/А-36/А-41 ЗУ;0;3466.00
15442;Аргут А-25 АКБ;0;3557.00
15441;Аргут А-55 АКБ 1500 мАч;0;2007.00
15439;Аргут А-73 АКБ;0;3648.00
15438;Аргут А-36 АКБ;0;2919.00
15437;Аргут А-55 АКБ;0;2098.00
15436;Аргут РК-301Н АКБ;0;3557.00
15391;Терек РМ-302 тангента;0;2010.00
15348;Vostok SM-100;0;1275.00
15347;Vostok HLG-3;0;4050.00
15346;Vostok HBT-3;0;6225.00
15345;Vostok HBT-1;0;7125.00
15343;Vostok HBL-3;0;3110.00
15342;Vostok HBL-1;0;2700.00
15341;Vostok HDH-16;0;19800.00
15340;Vostok HDH-14;0;13950.00
15338;Vostok HDH-12;0;14250.00
15337;Vostok BP-203;0;2100.00
15336;Vostok BC-203+AC-203;0;2325.00
15335;Vostok BC-71+AC-71;0;1875.00
15334;Vostok BC-52+AC-52;0;1800.00
15331;Vostok BP-101DW;0;2100.00
15330;Vostok BP-71;0;2025.00
15301;Бизон AASB;0;0.00
15300;Бизон KH15;0;0.00
15288;Бизон KH85D;0;44.00
15287;Бизон PR100P;0;55.00
15285;Бизон PRMS;0;47.00
15283;Бизон PR15S;0;55.00
15282;Бизон KB30;0;45.00
15281;Бизон KB1800;0;25.00
15279;Бизон KH25L / KH25M;0;20.00
15278;Бизон LM85;0;30.00
15276;Бизон KHS1 / S1S;0;12.00
14906;Motorola MH-360S;0;0.00
14685;Vector AM-27 POWER;0;41.82
14684;Vector AM-27 MAG;0;43.86
14683;Vector HS-44 Combat;0;51.00
14682;Vector HB-44;0;58.14
14680;Motorola PMLN6761;0;3274.20
14679;Motorola PMLN7156;0;0.00
14678;Motorola NNTN8840;0;24556.50
14677;Motorola RMN5123;0;28194.50
14673;Motorola PMLN6368;0;43201.25
14672;Motorola PMLN6333;0;61391.25
14671;Motorola PMLN6092;0;45475.00
14670;Motorola PMLN6090;0;68212.50
14669;Motorola PMLN6089;0;68212.50
14668;Motorola PMLN6087;0;45475.00
14666;Motorola GMMN4580;0;40927.50
14641;Motorola PMKN4071;0;4729.40
14637;Motorola RLN6284;0;3183.25
14636;Motorola RLN5887;0;0.00
14631;Motorola PMLN7560;0;3274.20
14630;Motorola PMLN7188;0;4547.50
14629;Motorola PMLN6830;0;7457.90
14628;Motorola PMLN6126;0;4365.60
14627;Motorola PMLN6125;0;4365.60
14626;Motorola PMLN6069;0;0.00
14625;Motorola PMLN4620;0;0.00
14624;Motorola NNTN8459;0;5607.98
14620;Motorola WPLN4255;0;6457.45
14619;Motorola WPLN4213;0;63210.25
14618;Motorola WPLN4220;0;0.00
14617;Motorola PMPN4289;0;61209.35
14616;Motorola NNTN8525;0;14097.25
14615;Motorola PMNN4544;0;3183.25
14614;Motorola PMNN4448;0;14097.25
14613;Motorola PMNN4407;0;0.00
14610;Motorola PMLN6755;0;15097.70
14609;Motorola PMLN7270;0;5911.75
14603;Motorola PMPN4297;0;65120.20
14602;Motorola PMLN7110;0;4365.60
14601;Motorola PMLN7102;0;30286.35
14600;Motorola PMLN7158;0;3274.20
14599;Motorola PMNN4468;0;5002.25
14598;Motorola PMLN7157;0;0.00
14597;Motorola PS000042A12;0;2000.90
14596;Motorola PMLN6705;0;6548.40
14595;Motorola PMLN6688;0;36016.20
14576;Motorola PMMN4067;0;26830.25
14539;Caltta AC800;0;0.00
14538;Caltta AC950;0;0.00
14536;Caltta AC700;0;0.00
14534;Caltta AF730;0;0.00
14533;Caltta AA410;0;0.00
14532;Caltta AD792;0;0.00
14531;Caltta AF701;0;0.00
14529;Caltta AF501;0;0.00
14528;Caltta AA180;0;0.00
14527;Caltta AA200;0;0.00
14526;Caltta AA110;0;0.00
14524;Caltta AA100;0;0.00
14523;Caltta AD790;0;0.00
14522;Caltta AD700;0;0.00
14520;Caltta AD520;0;0.00
14519;Caltta AD500;0;0.00
14515;Caltta AD100;0;0.00
14514;Caltta AD200;0;0.00
14473;Motorola PMNN4158;0;7639.80
14456;Motorola PMMN4046;0;9185.95
14124;Аргут З/У А-43;0;2098.00
14120;Аргут А-73 З/У;0;11858.00
14119;Аргут кабель COM;0;0.00
14118;Аргут кабель USB;0;4105.00
14116;Аргут АКБ А-41/А-75;0;0.00
14115;Аргут АКБ А-41 NEW;0;2919.00
14114;Аргут АКБ А-43;0;2007.00
14113;Кейс под батарейки Аргут А-23/24 NEW;0;1459.00
14112;Аргут АКБ А-25 NEW;0;3557.00
14111;Аргут АКБ А-24 LED;0;3831.00
14108;Аргут НМ-66;0;1226.00
14107;Аргут НМ-23;0;2463.00
14105;Сетевой адаптер для ГРИФОН;0;0.00
14104;ЗУ ГРИФОН G-45;0;0.00
14103;Сетевой адаптер для ГРИФОН G-6;0;1277.00
14102;ЗУ ГРИФОН G-6;0;1824.00
14101;ЗУ ГРИФОН G-44;0;1824.00
14100;АКБ ГРИФОН G-34;0;3557.00
14099;АКБ ГРИФОН G-6;0;1642.00
14098;Бизон AN65U;0;20.00
14097;Бизон CA65;0;25.00
14096;Бизон PR15;0;40.00
14095;Бизон KSM25;0;33.00
14094;Бизон KSM15;0;25.00
14092;Бизон KH45;0;33.00
14091;Бизон KH65;0;44.00
14090;Бизон KH25;0;20.00
14089;Бизон KL25M;0;40.00
14088;Бизон VH50;0;35.00
14087;TurboSky BCT-T5;0;1700.00
14086;TurboSky BCT-T4;0;1700.00
14085;TurboSky BCT-T3;0;1700.00
14084;TurboSky BCT-R2;0;1700.00
14083;Comrade BCC-R8;0;2250.00
14082;Comrade BCC-R7;0;2250.00
14081;Comrade BCC-R6;0;1900.00
14080;Comrade BCC-R5;0;1900.00
14079;Comrade BCC-R4;0;1900.00
14078;Comrade BCC-R3;0;2250.00
14075;Comrade CMGP-3 Black;0;0.00
14073;Comrade CMGP-5;0;0.00
14072;Comrade CMGP-3F;0;0.00
14071;Comrade CMGP-6;0;0.00
14070;Comrade CMGP-8;0;0.00
14069;Comrade CMCP-6;0;0.00
14068;Comrade CMCP-8;0;0.00
14064;Comrade CMCP-5;0;0.00
14063;Comrade CM-3F;0;0.00
14062;Comrade PMCGP-1;0;3400.00
14059;Comrade CM-3 R8;0;2400.00
14058;Comrade PMC-1;0;3250.00
14053;TurboSky TK-3F;0;2200.00
14052;TurboSky TK-6;0;3700.00
14051;TurboSky TK-7;0;3400.00
14050;TurboSky TV-5;0;3350.00
14049;TurboSky PMT-1;0;3150.00
14043;Бизон KB40;0;45.00
14042;Бизон KHS9;0;50.00
14041;Бизон KHS8;0;40.00
14040;Бизон KHS7;0;30.00
14039;Бизон KHS2;0;20.00
14036;Бизон VB32;0;50.00
14023;Alinco EMS-76;0;3100.00
14022;Alinco EMS-59;0;3100.00
14021;Alinco EME-15;0;6500.00
14020;Alinco EME-56A;0;3100.00
14019;Alinco EME-12;0;6500.00
14012;Alinco ESC-50;0;3100.00
14011;Alinco ESC-11;0;1400.00
14010;Alinco ESC-10;0;0.00
14009;Alinco ESC-500;0;1400.00
14008;Alinco ESC-41;0;1400.00
14007;Alinco EDH-40;0;2200.00
14006;Alinco EDH-40/2;0;0.00
14005;Alinco EDH-34;0;2100.00
14004;Alinco CPL-1;0;0.00
14003;Alinco EDC-36;0;0.00
14002;Alinco EDS-11;0;0.00
14001;Alinco EDS-14;0;0.00
14000;Alinco EDS-10;0;0.00
13997;Alinco EDC-189-6;0;7500.00
13996;Alinco EDC-189;0;0.00
13993;Alinco EDC-160;0;3400.00
13992;Alinco EDC-159;0;0.00
13991;Alinco EDC-147;0;0.00
13990;Alinco EDC-144;0;4300.00
13989;Alinco EDC-133;0;5200.00
13988;Alinco EDC-94;0;1500.00
13985;Alinco EBP-88H СКРЫТ;0;0.00
13984;Alinco EBP-88N;0;2400.00
13983;Alinco EBP-87;0;2300.00
13982;Alinco EBP-68;0;4000.00
13981;Alinco EBP-65;0;2500.00
13980;Alinco EBP-64 СКРЫТ;0;0.00
13979;Alinco EBP-63;0;3700.00
13977;Alinco EBP-73;0;7000.00
13976;Alinco EBP-51N;0;4400.00
13975;Alinco EBP-50N;0;2500.00
13974;Alinco EBP-102;0;2500.00
13966;Alinco ERW-13;0;2200.00
13799;Vector BP-44 STD;0;30.60
13798;Vector BC-44 STD;0;30.60
13797;Vector BC-44 HS;0;27.54
13796;Vector BP-44 HS;0;27.54
13794;Vector BP-44 TURBO;0;34.68
13793;Vector BC-44 TURBO;0;31.62
13791;Программатор Vector PRO;0;66.30
13718;Терек Кабель Ресто;0;2580.00
13717;Терек Кабель РК-401;0;2580.00
13715;Терек Чехол универсальный;0;0.00
13714;Терек Чехол РК-322;0;0.00
13713;Терек Чехол РК-202;0;0.00
13712;Терек Чехол РК-201;0;0.00
13711;Терек Чехол РК-301;0;0.00
13710;Терек Клипса Старт;0;0.00
13709;Терек Клипса РК;0;0.00
13708;Терек БПА РК;0;0.00
13706;Терек 6П-ЗУ Старт;0;4445.00
13704;Терек 6П-ЗУ;0;13520.00
13702;Терек ЗУ Старт;0;0.00
13701;Терек ЗУ РК-401;0;2250.00
13700;Терек ЗУ РК-202;0;1710.00
13699;Терек ЗУ РК-201;0;1710.00
13698;Терек ЗУ РК-322;0;2250.00
13696;Терек ЗУ РК-301;0;2250.00
13695;Терек АКЛ Старт;0;0.00
13694;Терек АКЛ РК-401П;0;2795.00
13692;Терек АКЛ РК-202П;0;1930.00
13687;Терек АКЛ РК-201П;0;1930.00
13686;Терек АКЛ РК-322П;0;2580.00
13684;Терек АКЛ РК-301П;0;2580.00
13682;Терек АШ-Старт М;0;0.00
13680;Терек АШ-Старт;0;0.00
13678;Терек АШ РК-401;0;1490.00
13677;Терек АШ-РК202;0;0.00
13676;Терек АШ-РК201;0;0.00
13675;Терек АШ РК-322;0;1280.00
13673;Терек АШ РК-301;0;1280.00
13670;Терек Орфей 565;0;5260.00
13669;Терек ГУН-777;0;0.00
13668;Терек ГСН-555;0;0.00
13667;Терек ГМД-600;0;0.00
13665;Терек ГДО-700;0;1320.00
13664;Терек ГКП-180;0;0.00
13663;Терек ТУЗ-425;0;2000.00
13658;Терек ТТНГ-100РЧ;0;0.00
13657;Терек ТНГ-200;0;1990.00
13656;Терек ГСН-900;0;1490.00
13655;Терек ГСН-800;0;0.00
13654;Терек ГЛС-520;0;2560.00
13651;Терек ГЛС-270;0;1270.00
13650;Терек ГПШ-300;0;1710.00
13649;Терек ГУН-Ресто;0;0.00
13648;Терек ГУН-400;0;0.00
13523;Комбат ТПП-04К;0;0.00
13522;Комбат IT ТПП-03К;0;1690.00
13521;Комбат ПР-54U;0;0.00
13520;Комбат HU-30;0;0.00
13519;Гарнитура-ларингофон Комбат IT ГЛ-34;0;2490.00
13518;Комбат IT АПМ-42;0;3590.00
13517;Комбат IT АПМ-31;0;2900.00
13516;Комбат АПМ-22;0;0.00
13514;Комбат BP-1;0;0.00
13512;Комбат стакан IT;0;1290.00
13244;Аргут НМ-22;0;2736.00
12896;Vertex Standard VH-111;0;0.00
12895;Vertex Standard VH-131;0;0.00
12894;Vertex Standard VH-121;0;0.00
12893;Vertex Standard VH-215S;0;0.00
12892;Vertex Standard VH-115S;0;0.00
12890;Vertex Standard MH-102A4B;0;3595.20
12889;Vertex Standard MH-101A4B;0;2653.60
12888;Vertex Standard VH-150 B;0;8217.60
12887;Vertex Standard VH-150 A;0;5307.20
12886;Vertex Standard MH-37A4B-1;0;2653.60
12884;Vertex Standard MH-100;0;1284.00
12883;Vertex Standard FNB-V94;0;0.00
12837;Vertex Standard FNB-V106;0;0.00
12836;Vertex Standard FNB-V132Li-UNI;0;0.00
12829;Vertex Standard FNB-V131Li-UNI;0;0.00
12828;Vertex Standard FNB-V129Li-UNI;0;0.00
12827;Vertex Standard FNB-V128Li-UNI;0;0.00
12826;Vertex Standard FNB-V127LI-UNI;0;0.00
12825;Vertex Standard FNB-V134LIIS-UNI;0;0.00
12824;Vertex Standard FNB-V134Li-UNI;0;4194.40
12750;Vertex Standard FNB-V133Li-UNI;0;2354.00
12749;Vertex Standard FNB-V136-UNI;0;2225.60
12738;Motorola PMNN4103;0;10732.10
12737;Motorola PMNN4102;0;11641.60
12734;Motorola PMNN4101;0;9731.65
12733;Motorola PMLN7159;0;4001.80
12732;Motorola PMLN7189;0;0.00
12731;Motorola RMN5058;0;8094.55
12729;Motorola RLN6490;0;0.00
12727;Motorola PMLN5976;0;2819.45
12725;Motorola PMLN5975A;0;3045.92
12724;Motorola PMLN5973;0;2637.55
12722;Motorola PMLN5979;0;3274.20
12720;Motorola PMLN5974;0;3001.35
12719;Motorola PMLN6853;0;55297.60
12717;Motorola PMLN6852;0;52569.10
12715;Motorola PMLN5102;0;18644.75
12714;Motorola PMLN5101;0;22737.50
12712;Motorola PMLN6124;0;13096.80
12711;Motorola PMLN6123;0;13096.80
12710;Motorola PMLN6130;0;9095.00
12707;Motorola PMLN6129;0;11149.56
12706;Motorola PMLN6128;0;0.00
12704;Motorola PMLN6127;0;9185.95
12703;Motorola PMLN7181;0;0.00
12701;Motorola NNTN8560;0;17462.40
12700;Motorola NNTN8129;0;15006.75
12697;Motorola PMNN4525;0;2728.50
12696;Motorola PMNN4489;0;17462.40
12694;Motorola PMNN4418;0;0.00
12693;Motorola PMNN4417;0;0.00
12691;Motorola PMNN4416;0;0.00
12689;Motorola PMNN4415;0;0.00
12688;Motorola PMNN4412;0;5366.05
12687;Motorola PMNN4406;0;0.00
12685;Motorola PMNN4409;0;0.00
12684;Motorola PMNN4490;0;10186.40
12682;Motorola PMNN4491;0;0.00
12680;Motorola PMNN4488;0;6184.60
12679;Motorola PMNN4493;0;6912.20
12678;Motorola NNTN8359A;0;24556.50
12673;Motorola PMLN6763;0;54570.00
12672;Motorola PMLN6760;0;52296.25
12670;Motorola PMLN7464;0;53660.50
12669;Motorola PMLN6754;0;15188.65
12668;Motorola PMLN7269;0;5911.75
12667;Motorola PMNN4511;0;7912.65
12666;Motorola PMNN4502;0;6912.20
12665;Motorola PMLN6854;0;54660.95
12635;Motorola BDN6720;0;7639.80
12634;Motorola PMNN4259;0;3638.00
12633;Motorola PMNN4458;0;0.00
12604;Motorola PMLN5096;0;7321.48
12017;Vostok P-2;0;3150.00
12016;Vostok P-1;0;1650.00
12013;Vostok HLG-2;0;3150.00
12012;Vostok HLG-1;0;0.00
12010;Vostok HB2D-1;0;0.00
12009;Vostok HB1D-1;0;0.00
12008;Vostok HBC-1;0;0.00
12007;Vostok HB-1M;0;0.00
12006;Vostok HDH-16ANCP1;0;0.00
12005;Vostok HDH-16ANCA;0;0.00
12004;Vostok HDH-16ANC1;0;0.00
12003;Vostok HDH-14P1;0;0.00
12002;Vostok HDH-14СA;0;0.00
12001;Vostok HDH-14С1;0;0.00
12000;Vostok HDH-12P1;0;0.00
11999;Vostok HDH-12СA;0;0.00
11998;Vostok HDH-12С1;0;0.00
