IE_XML_ID;IE_NAME;IP_PROP28
3722;Motorola GP680;3961
3722;Motorola GP680;14059
3722;Motorola GP680;14072
3722;Motorola GP680;14070
3722;Motorola GP680;14071
3722;Motorola GP680;14075
3722;Motorola GP680;14073
3723;Motorola GP688;3941
3723;Motorola GP688;3926
3723;Motorola GP688;3947
3723;Motorola GP688;3929
3723;Motorola GP688;3928
3723;Motorola GP688;14075
3723;Motorola GP688;14072
3723;Motorola GP688;14071
3723;Motorola GP688;14073
3723;Motorola GP688;14070
3724;Motorola GP900;14059
3724;Motorola GP900;14073
3724;Motorola GP900;14075
3724;Motorola GP900;14072
3724;Motorola GP900;14070
3724;Motorola GP900;14071
3725;Motorola P020;
3726;Motorola P080;
3727;Icom IC-F16;
3728;Icom IC-F26;
3729;Icom IC-F30GT;
3730;Icom IC-F33GT;
3731;Icom IC-F3GS;
3732;Icom IC-F3GT;
3733;Icom IC-F40GT;
3734;Icom IC-F43GT;
3735;Icom IC-F50;
3736;Kenwood TK-2160;
3737;Kenwood TK-2170M;
3738;Kenwood TK-2206;
3740;Kenwood TK-3170M / TK-3170M3;
3742;Motorola DM3400 / 3401;14651
3742;Motorola DM3400 / 3401;14654
3742;Motorola DM3400 / 3401;14655
3742;Motorola DM3400 / 3401;14656
3742;Motorola DM3400 / 3401;14657
3742;Motorola DM3400 / 3401;14658
3742;Motorola DM3400 / 3401;14659
3742;Motorola DM3400 / 3401;14660
3742;Motorola DM3400 / 3401;14661
3742;Motorola DM3400 / 3401;14662
3742;Motorola DM3400 / 3401;14663
3742;Motorola DM3400 / 3401;14664
3742;Motorola DM3400 / 3401;15565
3743;Motorola DM3600 / 3601;14651
3743;Motorola DM3600 / 3601;14654
3743;Motorola DM3600 / 3601;14655
3743;Motorola DM3600 / 3601;14656
3743;Motorola DM3600 / 3601;14657
3743;Motorola DM3600 / 3601;14658
3743;Motorola DM3600 / 3601;14659
3743;Motorola DM3600 / 3601;14660
3743;Motorola DM3600 / 3601;14661
3743;Motorola DM3600 / 3601;14662
3743;Motorola DM3600 / 3601;14663
3743;Motorola DM3600 / 3601;14664
3743;Motorola DM3600 / 3601;15565
3744;Motorola DM4401;3961
3744;Motorola DM4401;14651
3744;Motorola DM4401;14654
3744;Motorola DM4401;14655
3744;Motorola DM4401;14656
3744;Motorola DM4401;14657
3744;Motorola DM4401;14658
3744;Motorola DM4401;14659
3744;Motorola DM4401;14660
3744;Motorola DM4401;14661
3744;Motorola DM4401;14662
3744;Motorola DM4401;14663
3744;Motorola DM4401;14664
3744;Motorola DM4401;14665
3744;Motorola DM4401;15565
3745;Motorola DM4601;3966
3745;Motorola DM4601;3965
3745;Motorola DM4601;3961
3745;Motorola DM4601;14651
3745;Motorola DM4601;14652
3745;Motorola DM4601;14654
3745;Motorola DM4601;14656
3745;Motorola DM4601;14657
3745;Motorola DM4601;14658
3745;Motorola DM4601;14659
3745;Motorola DM4601;14660
3745;Motorola DM4601;14661
3745;Motorola DM4601;14662
3745;Motorola DM4601;14663
3745;Motorola DM4601;14664
3745;Motorola DM4601;14665
3745;Motorola DM4601;15565
3746;Motorola DM1400;3964
3746;Motorola DM1400;3961
3746;Motorola DM1400;3962
3746;Motorola DM1400;14642
3746;Motorola DM1400;14643
3746;Motorola DM1400;14644
3746;Motorola DM1400;14645
3746;Motorola DM1400;14646
3746;Motorola DM1400;14647
3746;Motorola DM1400;14649
3746;Motorola DM1400;14650
3746;Motorola DM1400;15542
3747;Motorola DM1600;3964
3747;Motorola DM1600;3961
3747;Motorola DM1600;3962
3747;Motorola DM1600;14642
3747;Motorola DM1600;14643
3747;Motorola DM1600;14644
3747;Motorola DM1600;14645
3747;Motorola DM1600;14646
3747;Motorola DM1600;14647
3747;Motorola DM1600;14649
3747;Motorola DM1600;14650
3747;Motorola DM1600;15542
3748;Motorola DM2600;3962
3748;Motorola DM2600;3961
3748;Motorola DM2600;3964
3748;Motorola DM2600;14642
3748;Motorola DM2600;14643
3748;Motorola DM2600;14644
3748;Motorola DM2600;14645
3748;Motorola DM2600;14646
3748;Motorola DM2600;14647
3748;Motorola DM2600;14649
3748;Motorola DM2600;14650
3748;Motorola DM2600;14665
3748;Motorola DM2600;15542
3749;Motorola DP2600;12687
3749;Motorola DP2600;12688
3749;Motorola DP2600;12680
3749;Motorola DP2600;12684
3749;Motorola DP2600;12682
3749;Motorola DP2600;12679
3749;Motorola DP2600;9925
3749;Motorola DP2600;9926
3749;Motorola DP2600;9927
3749;Motorola DP2600;12668
3749;Motorola DP2600;12669
3749;Motorola DP2600;12670
3749;Motorola DP2600;12673
